481	241		
1.00897	0	1	1
1.00798	0.000139042	2	1
1.00697	0.000281785	3	1
1.00592	0.000428319	4	1
1.00485	0.000578739	5	1
1.00375	0.000733137	6	1
1.00262	0.00089161	7	1
1.00147	0.00105426	8	1
1.00028	0.00122118	9	1
0.999056	0.00139233	10	1
0.997805	0.00156761	11	1
0.99652	0.00174713	12	1
0.995202	0.00193129	13	1
0.993849	0.00211971	14	1
0.992462	0.00231274	15	1
0.991039	0.00251075	16	1
0.989579	0.00271272	17	1
0.988082	0.0029195	18	1
0.986546	0.00313156	19	1
0.984971	0.00334867	20	1
0.983356	0.00357051	21	1
0.9817	0.00379796	22	1
0.980003	0.00403116	23	1
0.978262	0.00426922	24	1
0.976478	0.00451222	25	1
0.97465	0.00476128	26	1
0.972775	0.00501653	27	1
0.970855	0.00527699	28	1
0.968887	0.00554228	29	1
0.96687	0.00581408	30	1
0.964804	0.00609252	31	1
0.962688	0.00637718	32	1
0.960521	0.00666629	33	1
0.958301	0.00696236	34	1
0.956027	0.00726553	35	1
0.9537	0.00757594	36	1
0.951317	0.00789036	37	1
0.948877	0.00821178	38	1
0.94638	0.00854076	39	1
0.943825	0.00887742	40	1
0.941211	0.00921932	41	1
0.938535	0.00956722	42	1
0.935798	0.00992309	43	1
0.932999	0.0102871	44	1
0.930136	0.0106577	45	1
0.927209	0.0110327	46	1
0.924216	0.011416	47	1
0.921156	0.0118079	48	1
0.918029	0.012208	49	1
0.914833	0.0126113	50	1
0.911568	0.0130233	51	1
0.908232	0.0134442	52	1
0.904825	0.0138741	53	1
0.901346	0.0143066	54	1
0.897793	0.0147476	55	1
0.894166	0.0151977	56	1
0.890465	0.0156571	57	1
0.886687	0.0161191	58	1
0.882833	0.0165891	59	1
0.878901	0.0170685	60	1
0.874892	0.0175573	61	1
0.870803	0.0180483	62	1
0.866635	0.0185473	63	1
0.862387	0.0190558	64	1
0.858059	0.019574	65	1
0.853648	0.0200924	66	1
0.849156	0.0206197	67	1
0.844582	0.0211567	68	1
0.839926	0.0217019	69	1
0.835186	0.0222468	70	1
0.830362	0.0228012	71	1
0.825456	0.0233652	72	1
0.820465	0.0239341	73	1
0.815391	0.0245051	74	1
0.810232	0.0250855	75	1
0.804991	0.0256754	76	1
0.799664	0.0262646	77	1
0.794254	0.0268593	78	1
0.788761	0.0274632	79	1
0.783184	0.028074	80	1
0.777524	0.0286814	81	1
0.771782	0.0292976	82	1
0.765958	0.0299225	83	1
0.760053	0.0305458	84	1
